	dICM1	dICM2	dICM3	dTE1	dTE2	dTE3	mICM1	mICM2	mICM3	mTE1	mTE2	mTE3	wtICM1	wtICM2	wtTE1	wtTE2
mmu-miR-669a-3-3p	0.22771736916054997	0.28163980798819205	0.0132289012777422	-0.14620298786784802	0.175837787362317	0.272256104295769	-0.0759931897799649	-0.0353665869559251	-0.0148857854504075	0.21311333956265	0.497473308191271	0.25515530316115	0.0309985026427795	-0.103854555345814	0.608748321840306	0.344045642949819
mmu-miR-669b-3p	-0.813034532149125	0.0721106093288909	-0.919392770439145	-0.7759560920784441	-0.8317999599220841	-0.7964713459774642	-0.26593965462553304	-0.793463380189663	-0.7789486382850359	-0.8624567887653442	-0.843816653250352	-0.8397451915710391	-0.746430448068175	-0.8875654923773121	-0.9032663061230419	-0.913264970623047
mmu-miR-669c-5p	5.95808532498011	5.939430300449111	5.8310634383050095	5.47898290009272	5.706213116852241	5.2832772948284195	5.568504269613331	5.0026502380997	5.20812965015232	4.92046154168662	5.19080837857977	5.05261754471542	6.07969576682392	4.87096341490163	5.63676264419727	6.030028993136411
mmu-miR-669c-3p	-0.950534196057261	-1.06032281013063	-1.1988004860023	-1.1999198692458402	-1.2043164639639299	-1.09661689799136	-0.710920103746605	-1.0937150117921701	-1.08318246316273	-1.14377972776913	-1.1302536082513999	-1.12729917279454	-1.05958580384554	-1.16199973082209	-1.18241051744428	-0.9004940744585171
mmu-miR-669e-3p	-1.6360612224110902	-1.68356117602761	-1.4912247085020602	-1.62012435403913	-1.6847521558742902	-1.68424669907421	-1.63985488400886	-1.62951756990482	-1.62523140810666	-1.6498911262591398	-1.6443867475191	-1.6431844565223201	-1.6156288794796398	-1.6573056546696499	-1.6656117102093402	-1.6797471689682
mmu-miR-669f-5p	-1.38545736284531	-1.4628868717608798	-1.55616611717628	-1.55654550528043	-1.45726825387775	-1.55709891676004	-1.5009842268023899	-1.4869926998868102	-1.48119139138829	-1.5145682537713798	-1.50711809190924	-1.50549079426959	-1.4681943946451799	-1.4121866674316799	-1.5358460219860401	-1.5549783275054698
mmu-miR-669f-3p	2.1333898921453	2.28299241325723	2.4236532908025	2.21420524427429	1.74318430456893	1.76205848151141	2.15763105958546	1.5375629121168999	1.12272789357766	1.61135963823217	1.67659295579308	1.02996457521941	1.1738063964142098	0.962549777142136	1.2102037149925902	1.82131153369467
mmu-miR-669h-5p	-0.340502486351039	-0.147642291572481	0.213116405345307	0.242297474296114	-0.359051789438314	-0.324105539094492	-0.37085940220397495	-0.32905584919613295	-0.31172283695266695	-0.401661134776367	-0.3891860192118499	-0.0653076206182284	-0.272890717658523	0.061271484381080994	-0.4186202908023421	-0.101177825547049
mmu-miR-669i	-2.2976955930236	-2.29060407354796	-2.29205543279275	-2.2940918147223903	-2.2977933883504797	-2.29741479914147	-2.2665285550469	-2.26129306272478	-2.25912226990957	-2.27161156488054	-2.2688237872875	-2.26821486845043	-2.25425892103637	-2.23330137811953	-2.2795734973266404	-2.2867326186473997
mmu-miR-669l-5p	-0.44909278359493704	-0.378494697427767	-0.564470819006275	-0.406010769713226	-0.28663545371272103	-0.307245344916661	-0.47472047555751395	-0.42948372755127706	-0.41072720925008	0.0711463144908441	-0.49455220027327	-0.48929089793648495	0.35821764957244606	0.004293613739452079	-0.538924248577226	-0.17432452154348999
mmu-miR-669o-5p	-1.28055176773444	-1.30313813149122	-1.2323574925512	-1.24548069759784	-1.3954997982364499	-1.32701039663384	-1.3407178738460601	-1.32562882718069	-1.31937245393547	-1.3553674555590098	-1.34733289001941	-1.3455779443175302	-1.3053559501221499	-1.36619020545922	-1.37831428898635	-1.39238857924885
mmu-miR-671-5p	-0.929345118403179	-0.853087401980222	-1.08129782988264	-1.08222829308895	-1.08586087631241	-1.08359548664671	-1.01321549198125	-0.98914538662873	-0.979165195933014	-1.0365845611491702	-1.0237677912571501	-1.02096829511476	-0.9568060150687379	-0.6819988904355261	-0.8887935562933621	-0.8159561118215279
mmu-miR-672-5p	3.7947941929867297	3.63965795144873	3.8945781020537598	2.02347804468495	3.2649155859689	3.1934348154794705	2.192113792971	3.83164697504278	3.12887513708294	2.0114088304841102	1.67951627510712	2.1323252948979	5.823185010771071	5.78269042305071	4.26495882543895	4.58048534436418
mmu-miR-674-5p	0.786924897761333	-0.30482614132906394	0.24333046705651898	-0.317150398869742	-0.0730528861828575	-0.327845050851149	-0.190154210872428	0.698625331166684	0.3754666823128279	-0.21919371858041398	-0.20451904503397603	-0.201267504278345	0.435156048318865	1.3946285791217898	-0.25857569883178194	-0.289825654306221
mmu-miR-676-3p	0.9788949096812379	1.20155715006072	1.15783479707777	0.213566794190734	0.13093455530234802	0.183664209783381	0.559962021006502	0.642352074948441	0.677551773745683	0.126820925867816	1.2209363012289198	0.14502612819187302	0.267899481581604	0.107648077351621	0.0875456943158708	0.0570816807850568
mmu-miR-677-3p	-2.10501603151544	-2.09647274493532	-2.0992478725336103	-2.1031416153914897	-2.10534148705428	-2.10471976287393	-2.0504382182836003	-2.04042749262356	-2.03627674423146	-2.06015738390188	-2.05482690589368	-2.0536625990716897	-2.02697758985147	-1.90647215419353	-2.07538130488922	-2.08907017980292
mmu-miR-6933-5p	-1.89620370058346	-1.71444815876201	-1.89424594575194	-1.8956677343685702	-1.8964849468998102	-1.89596206183182	-1.8578943411871398	-1.85043872720682	-1.84734740507975	-1.8651328121553201	-1.86116287154268	-1.8602957393772301	-1.84042174276966	-1.8704804160994801	-1.87647101899495	-1.8866659809434798
mmu-miR-702-5p	-1.74317152192668	-1.8331868763405401	-1.59310594653934	-1.8344672603893102	-1.83732104344291	-1.8355385982495702	-1.7507741291630399	-1.73261435135953	-1.72508476049083	-1.76840500768846	-1.75873534941364	-1.7566232594512998	-1.5623081957338798	-1.78143026619348	-1.79602168921752	-1.82085374787687
mmu-miR-702-3p	0.4245684603667371	0.315510351668253	0.18263917556540601	-0.0930124015626684	0.165263827742905	-0.252536847680019	0.4706980472501379	-0.12407010314807002	-0.103349384351331	-0.190457664830971	-0.181164112656788	0.17453032705348498	0.34459625889079804	-0.202233731078077	0.23873835007905497	-0.232174924575858
mmu-miR-7021-5p	-2.3256786753681298	-2.31015379685804	-2.31313603834687	-2.31732037981813	-2.3261179438553796	-2.32414842190137	-2.2606836119974	-2.24992576381232	-2.15902960724589	-2.27112814037205	-2.26539983703885	-2.26414863543198	-2.2354720651455198	-2.2788443005081898	-2.28748825614439	-2.30219876197056
mmu-miR-7025-3p	-2.07742756107905	-2.07373408373969	-1.9986166324392398	-2.07690283154714	-2.0774978884251203	-2.0773630901888303	-2.0518605436322503	-2.04710389628175	-2.04513164701507	-2.056478654742	-2.0539458509318	-2.05339262460755	-2.04071310638719	-2.05989040140696	-2.06371237843874	-2.0702167171651102
mmu-miR-7033-5p	-1.94588324707364	-1.7728438101415602	-1.9413330027415703	-1.94311115234047	-1.9472515955375702	-1.94465584033809	-1.8409884032185801	-1.8204080022154001	-1.81187474805644	-1.8609694048595402	-1.6846543420282298	-1.84761719835884	-1.6274007411129299	-1.87573087639866	-1.89226727570326	-1.9204093449771003
mmu-miR-7046-3p	-1.93120209490873	-1.9226225628582299	-1.92782521543392	-1.92893193061755	-1.93231722207167	-1.9301987568965802	-1.83631963076866	-1.81755208736928	-1.809770498578	-1.8545405738592198	-1.39217492853129	-1.8423645178659098	-1.79233696884894	-1.86800175752161	-1.8830815215928	-1.9087446515951598
mmu-miR-706	-2.07742756107905	-2.07373408373969	-1.9986166324392398	-2.07690283154714	-2.0774978884251203	-2.0773630901888303	-2.0518605436322503	-2.04710389628175	-2.04513164701507	-2.056478654742	-2.0539458509318	-2.05339262460755	-2.04071310638719	-2.05989040140696	-2.06371237843874	-2.0702167171651102
mmu-miR-7060-5p	-1.9188093779109698	-1.91176626335497	-1.9163281312234	-1.91702690166048	-1.91968015099954	-1.91802319548645	-1.83459787674424	-1.81781674301318	-1.8108587795031201	-1.44639826355753	-1.84195470143302	-1.84000295596049	-1.7952704636771202	-1.86292667794168	-1.87641035729844	-1.8993572293190601
mmu-miR-708-5p	-1.13347599997243	-0.9307925547977701	-0.79140624333551	-0.816168487391244	-0.9207263596402571	-1.13052797419697	-0.72109642076272	-0.976230307777256	-0.9611924484122031	-1.0477102680889099	-1.0283983341763598	-1.0241801352896	-0.344698253659908	-1.07372390003887	-1.1028654259461599	-1.1171149955128001
mmu-miR-7082-3p	-1.76994630899227	-1.8135557977073402	-1.81373397740666	-1.8139728152153602	-1.77699555443203	-1.81433677119763	-1.7736576636594799	-1.76492287143041	-1.76130116347122	-1.78213805710933	-1.777486983904	-1.7764710757144901	-1.75318724803956	-1.7884031627731898	-1.79542158831895	-1.66700359249652
mmu-miR-7084-5p	-1.88310262792055	-1.87972310770935	-1.88190402343243	-1.8822364664426898	-1.8835207088227999	-1.8827223185362398	-1.8243000980158302	-1.8122477411078701	-1.8072504709043202	-1.8360014328498	-1.8295838338038601	-1.8281820731478	-1.7960548062406498	-1.84464609062147	-1.56382049720047	-1.87081083101334
mmu-miR-709	-1.9519746653200098	-1.9403842430433798	-1.94642674224839	-1.94881245515077	-1.95354128898467	-1.9505726301821598	-1.84014972018143	-1.81835259565297	-1.45904997870018	-1.86131200855978	-1.84970554796074	-1.84717041298152	-1.7890670857334399	-1.8769461856252398	-1.8944602250668898	-1.74913363116284
mmu-miR-7221-3p	-2.07742756107905	-2.07373408373969	-1.9986166324392398	-2.07690283154714	-2.0774978884251203	-2.0773630901888303	-2.0518605436322503	-2.04710389628175	-2.04513164701507	-2.056478654742	-2.0539458509318	-2.05339262460755	-2.04071310638719	-2.05989040140696	-2.06371237843874	-2.0702167171651102
mmu-miR-741-5p	-1.5284965470782	-1.52706713352259	-1.52731800556935	-1.32300432421274	-1.52890587142492	-1.4635464143345	-1.47618682328132	-1.46287333901436	-1.45735316742131	-1.48911255543513	-1.48202343547444	-1.4804749982199499	-1.4449860174525402	-1.4986617677688998	-1.50935918284551	-1.33523320449272
mmu-miR-741-3p	4.06717641270638	4.12935797043625	4.29439244631342	4.078907253934689	3.7146353291144196	3.9967942581541003	3.7576679663293304	4.1276399656403	4.096552364289789	4.04545336463415	4.09100069622417	3.5429000717952204	4.32191695402604	3.6882245876781803	3.95316587075333	4.06273016918867
mmu-miR-742-3p	-1.9105227685865	-1.79965387977728	-1.91012140731198	-1.9102475774039	-1.9106545187455002	-1.86808299437017	-1.87697215263525	-1.8701628804563502	-1.86733955110863	-1.8835831063556998	-1.8799573276824901	-1.8791653689054901	-1.86101428805006	-1.88846711602371	-1.89393838180257	-1.90324952250063
mmu-miR-743a-5p	-1.91355520249886	-1.9112972196064901	-1.7591473717610402	-1.91326632380398	-1.9136935731016498	-1.9134287605367	-1.8791581579627201	-1.8721691574778998	-1.8692713073609497	-1.88594360544424	-1.8822221256386	-1.88140926339268	-1.8627790912442401	-1.89095652680217	-1.8965722046861397	-1.9061291096156499
mmu-miR-743a-3p	4.4950864891761295	5.29065498472281	5.3444597806056295	4.06428160311758	3.20258673773854	4.40511519801641	5.00920648990151	5.35680803972858	3.78435584362048	4.9010030035367	5.4608926771454795	5.13988005311136	5.141310817161861	5.33722165038564	3.96943462835085	5.0249311908071395
mmu-miR-743b-3p	5.05204576546609	5.3408510456377405	5.45178667810339	4.6071922730954	3.9172196454213397	4.965964782749559	5.387507297246421	5.6829341053707	4.36138616688491	4.27034073177017	4.9954760981589805	4.25667184331637	5.294576707068121	5.96886619603567	4.83079088226809	5.64327238600647
mmu-miR-744-5p	3.09172497943712	3.2802358063752597	2.42832634933863	3.46046857959731	2.68284984086938	2.65542086491925	2.38347446632343	1.7763039757995303	3.10041775518626	2.46159291533901	2.55253532493537	2.772218503095	2.7601359108276404	3.24990060718665	3.5044729878861296	3.1978165699704397
mmu-miR-744-3p	-2.0952562058436	-2.08844970966726	-2.0907585658850403	-2.09399808986707	-2.0954765809037	-2.09505502950107	-2.05014981197686	-2.04182106839083	-2.03836772042966	-2.0582359828553503	-2.05380112108518	-2.05283243876333	-2.03063099134248	-2.06420984659993	-1.9370648021444	-2.08229090870114
mmu-miR-7658-5p	-2.2976955930236	-2.29060407354796	-2.29205543279275	-2.2940918147223903	-2.2977933883504797	-2.29741479914147	-2.2665285550469	-2.26129306272478	-2.25912226990957	-2.27161156488054	-2.2688237872875	-2.26821486845043	-2.25425892103637	-2.23330137811953	-2.2795734973266404	-2.2867326186473997
mmu-miR-7680-3p	-2.11936276733557	-2.11235793559978	-2.11454680856717	-2.1176179857227	-2.11956660607139	-2.0632019726810302	-2.07604835076609	-2.06815242309966	-2.0648785336556204	-2.02027323469161	-2.07950991400301	-2.07859157074198	-2.05754385554769	-2.0893777341508097	-2.09572213010073	-2.10651918616079
mmu-miR-770-3p	-2.07742756107905	-2.07373408373969	-1.9986166324392398	-2.07690283154714	-2.0774978884251203	-2.0773630901888303	-2.0518605436322503	-2.04710389628175	-2.04513164701507	-2.056478654742	-2.0539458509318	-2.05339262460755	-2.04071310638719	-2.05989040140696	-2.06371237843874	-2.0702167171651102
mmu-miR-8090	-2.0952562058436	-2.08844970966726	-2.0907585658850403	-2.09399808986707	-2.0954765809037	-2.09505502950107	-2.05014981197686	-2.04182106839083	-2.03836772042966	-2.0582359828553503	-2.05380112108518	-2.05283243876333	-2.03063099134248	-2.06420984659993	-1.9370648021444	-2.08229090870114
mmu-miR-8102	-2.30256574291838	-2.29406354283395	-2.2957831480238102	-2.29819590210061	-2.30270470846129	-2.3021330536179905	-2.2655382919619	-2.2593351552809398	-2.25676314796809	-2.2217206833131202	-2.2682577380859703	-2.26753627646564	-2.25100093575738	-2.27601001745148	-2.2809942519706	-2.28947655035554
mmu-miR-8109	-0.9724152597165481	-1.0811951933026098	-1.08274858386746	-1.08481872586491	-0.9911672928750971	-0.144547899701642	-1.0289515577836998	-0.9854505114624491	-0.967413667360981	-1.05120944896852	-1.04554730210834	-1.04296292347119	-0.927004714087317	-1.0588058178247	-0.8258516657766899	-0.8847567315777829
mmu-miR-8114	-0.314645755565954	-0.594781396365573	-0.5989516651477701	-0.39826791362728603	-0.35932081078230393	-0.612964640918568	-0.47347366244954997	-0.41982859874350303	-0.397585739485966	-0.525556326231194	-0.0872101749604121	-0.0782393605380296	0.8595151595566178	0.768892709004184	-0.5579249520540009	-0.582870629595395
mmu-miR-8117	-0.545079481912645	-0.527144574692766	-0.530173300684049	-0.534200792773617	-0.550542565420161	0.0498470760877611	0.242511689803096	0.35133558426877	-0.36368236166472395	-0.475167071884698	-0.453447068328264	-0.44781295784206004	-0.318683515814325	0.0729677287228624	-0.499691440249373	0.5598923184042509
mmu-miR-871-5p	0.395936730444193	1.3880543832335202	1.28524760497455	0.69963069456748	0.446944104187058	0.540680134023293	0.660262819865619	0.7402581126819259	0.320867075361612	0.25233545303691	0.896148580634619	0.269555811426106	0.37784355840603	0.768607696259422	0.21561649391991394	0.575567763997371
mmu-miR-871-3p	4.43250051316945	4.34410078621208	4.7646725156919905	4.35736074690927	3.8549048828838597	4.47659896925998	3.14475644452028	5.04848396197373	5.01968190385299	3.94967110606763	4.44146264175733	4.39266436767488	4.57427292516038	4.0313963765941	4.27489950135946	4.18890250581582
mmu-miR-872-5p	-1.44790858610525	-1.5281987400350001	-1.2179196073161798	-1.5294624994283101	-1.5322639496902999	-1.5305166517596498	-1.45422458136291	-1.2811678073366002	-1.4271276695583701	-1.4728214712489798	-1.4626220038819098	-1.4603941906505702	-1.4093344394777099	-1.4865603951378998	-1.50195129507904	-1.3818221299425801
mmu-miR-874-3p	-2.3077163888587595	-2.2976966464626	-2.29969852992205	-2.30250734470496	-2.3079071216592997	-2.30709079126959	-2.26448889143018	-2.25726749154634	-2.25427328163844	-2.27149996973263	-2.26765474266553	-2.20879337419378	-2.2475651852786003	-2.27667958157992	-2.28248199291286	-2.29235668562433
mmu-miR-877-5p	1.7283431057691698	1.3368448967253002	1.64441354389586	2.07286130524693	1.42145601681652	1.4200327261041499	0.739537724599481	0.78416816817546	1.61259527254416	0.6978884267658929	0.7204802739215691	0.7254990714388859	0.8453710647868801	1.881982068024	1.7516331691231999	0.590001727498999
mmu-miR-877-3p	-0.8780128230378901	-1.03236587134417	-0.915864197976155	-1.03414506842171	-0.8416875633131049	-0.5868350490138879	-0.9645692238587672	-0.939267085028397	-0.9287760561426371	-0.989134443817861	-0.975661644824451	-0.9727188558747341	-0.9052724158354699	-0.627098394156767	-1.02499829909123	-1.03009869975643
mmu-miR-878-5p	1.24708124312832	1.4241345587173402	1.53590907847117	0.824194313960894	0.7924746321266278	1.8364878104146	1.04540443328078	1.13294343464766	0.7152855343340109	1.42947262469908	0.644149643647251	1.5151166138897199	0.752320659754607	1.33845877938935	1.0644281380646	0.534996692858967
mmu-miR-878-3p	1.39728094010445	1.89547789549741	1.52882450127936	1.3791873787493203	1.651444250753	2.0068486576880904	0.8755780047973358	0.9255949185032509	2.02281359970662	1.8549155832554498	0.854168208696407	1.24673680968344	2.16669592400516	1.1231026231576102	0.760643424393871	1.44509105529766
mmu-miR-880-3p	4.54493545078931	4.36651143767803	4.60400471534538	4.58375122091822	3.8242736312201298	4.70449477430799	4.08439494090894	5.16495743695953	4.04006518251307	3.8372357083369	4.43228697818945	3.45752203180247	3.8913580260149403	4.5897408794339905	3.89002159022588	4.74093742994704
mmu-miR-881-3p	5.26000252732014	5.73768517883134	5.975182072012109	5.02858629500875	5.2323275335918	5.805927634070799	5.30904211181484	5.81007282445838	5.01890363106992	5.390725269755219	6.050301725603241	5.1009769298963095	4.96391808610245	5.28990065480025	5.01170340813931	5.512686754172321
mmu-miR-883a-3p	-1.59111247820201	-1.5865837189216498	-1.5873641485803702	-1.5883920838144898	-1.5924477326811999	-1.47539652892728	-1.49703980851148	-1.4747674713328098	-1.2865820821673701	-1.51866346908284	-1.32785336152217	-1.50421356379591	-1.4448434898220601	-1.53463849655301	-1.55253437044663	-1.26733702543643
mmu-miR-883b-5p	-1.6372195375796899	-1.4535890059420702	-1.63188908833698	-1.6333416326777899	-1.53426316128274	-1.63550001681279	-1.52401957753694	-1.4982517812506202	-1.07349682668353	-1.54903689278756	-1.5353161420559298	-1.53231919437976	-1.46363147834039	-1.36048364365412	-1.58822355197715	-1.6234589736782
mmu-miR-883b-3p	-1.89338082479615	-1.9610205698687802	-1.86087298576464	-1.96675353226974	-1.9683984878123602	-1.96737868613789	-1.9005469997289801	-1.78173530423268	-1.88194368268275	-1.9133146479805703	-1.9063122291624799	-1.90478272955892	-1.86972778506109	-1.9227470718236799	-1.93331365569484	-1.95129613965718
mmu-miR-92a-1-5p	-2.10501603151544	-2.09647274493532	-2.0992478725336103	-2.1031416153914897	-2.10534148705428	-2.10471976287393	-2.0504382182836003	-2.04042749262356	-2.03627674423146	-2.06015738390188	-2.05482690589368	-2.0536625990716897	-2.02697758985147	-1.90647215419353	-2.07538130488922	-2.08907017980292
mmu-miR-92b-5p	-1.2013619210156101	-0.983608902165062	-0.6974519660067441	-1.1993953405956101	-1.07749716636313	-1.2004965587893401	-1.13311192601029	-1.11181226360874	-1.1029807820091102	-1.15379124072974	-1.1424496671146598	-1.1399723899339398	-1.08319511854776	-1.1690686087598798	-1.18618293624411	-1.06311625515605
mmu-miR-92b-3p	0.510696316688352	1.17196426511153	0.8078346024172328	0.300336583011281	0.0326601927912297	0.426074613408323	0.263048215457013	1.67265015075178	1.22244079943828	0.22415759255738898	0.24534055432549695	0.685349658216158	1.9010652406022799	1.06240161882691	0.166611730864315	0.12002966863544
mmu-miR-93-5p	4.0873087965044705	4.61544124059945	4.73600742420201	3.6503409081936096	3.8956068631776803	3.80532368164732	3.5552863406547797	2.9340180355824	3.7180599172689504	3.17372509834888	2.65228411694715	3.13830431277434	4.7529560639932305	4.6792589843300805	3.69159470069054	4.09758830653394
mmu-miR-93-3p	-1.66158998243853	-1.6605900241275302	-1.6607660251831102	-1.66099547425219	-1.54163949382868	-1.4550086695826798	-1.61555793317657	-1.60479673052991	-1.60033481177402	-1.62600571831488	-1.6202756288091	-1.61902403705844	-1.5903385249788502	-1.63372428446774	-1.6423709354214902	-1.6570860282083202
mmu-miR-96-5p	1.97164931194208	2.2148749304724302	2.24132756827659	1.84502822491137	2.2123874777817796	2.06500000756225	2.23119289492164	2.13090893044427	1.3852173651755801	1.58286673959086	2.5205711742933596	1.9467202519754199	3.0393590394971297	1.1720594437226202	2.50820260093202	2.42577376452018
mmu-miR-98-5p	0.457155592456066	1.14966156527447	1.1169838802938101	0.620300104841289	1.06434651882018	1.26131221029547	0.454641674414299	0.8765750985912719	1.2096163736469199	0.43273148585987203	0.7674855433419498	0.447120198473018	0.515480146944885	0.418071065285673	1.12017705054961	0.7155605459371801
mmu-miR-99a-5p	-0.9719471734846109	-0.946944971843976	-0.951049909889071	-0.407839005153455	-0.383962402011831	-0.762292806108506	-0.822045966075743	-0.767004564569564	0.7222863181588371	-0.8754842996459129	-0.846176036665464	-0.41356821677958794	-0.6930537318489829	-0.89540416918999	-0.9116246372652769	-0.935346961241035
mmu-miR-99b-5p	4.91441706030256	4.65812896913962	5.24373837462479	4.24832811618256	4.08040435315494	5.168919411378299	4.23542333261625	4.2673027263825	2.8800830246296	4.1676516269184	3.27003968619259	4.14934340130485	4.32178756458426	4.73940118019827	5.77486498933503	5.61679226587218
mmu-miR-99b-3p	-0.766691932801225	-0.7531783603409978	-0.755472098450808	-0.7585150126162041	-0.6584297769930101	-0.384480172042367	-0.656110237212205	-0.614098808491478	0.0784153009532064	-0.696898092904536	-0.6745279866311109	-0.669641808074033	-0.557654385699475	0.008471501813080871	-0.732185759551072	0.121974998801785
mmu-let-7f-5p	-0.5399472045206699	-0.513748772540321	-0.518113092207316	-0.523953267578562	-0.173335513206728	0.0455128305889387	-0.39596342950959795	-0.34083863343125603	-0.31798223256109004	0.66362307189767	-0.00550212661341182	1.0749323800205999	0.17613311596619502	-0.458160678589824	-0.4751841421987829	-0.501285034519288
mmu-miR-138-5p	-1.7053361965499898	-1.7025301655429097	-1.7030175432780001	-1.70365689254601	-1.56953808684733	-1.44885846406768	-1.6280765389187801	-1.61074404982236	-1.46429685931649	-1.64490422332708	-1.6356750770000703	-1.6336592056254802	-1.58745699740861	-1.65733610181475	-1.67126279646938	-1.69496360330809
mmu-miR-194-5p	-1.5711055834211698	-1.5330866301679298	-1.4497712147414699	-1.6408667123661	-1.64272100609554	-1.6415680368444	-1.4537342405974498	-1.56122213036361	-1.55488668120527	-1.5913366329268501	-1.58320051644364	-1.58142338953096	-1.5406930191895198	-1.6022961743510602	-1.61457349729312	-1.6354673609673402
mmu-miR-19b-3p	-2.3105684810033904	-2.2996973362682303	-2.3018549102007597	-2.30488217211668	-2.31079157372921	-2.30982208247075	-2.2013730249559904	-2.25612392526386	-2.2528968496739705	-2.27146329169154	-2.2673190136390597	-2.2664138019110895	-2.2456670512686	-2.27704573229245	-2.28329940873834	-2.2939420760152003
mmu-miR-466f-3p	3.2781580817435003	3.3813610934454603	3.3929778551437004	2.6939942505789305	2.52176308084224	2.7854360583799	2.34405381434709	2.16850942657551	1.76376159910258	2.1919342018226997	2.27491249478734	1.98966444198398	3.25142189939193	3.39227562143227	3.42057871359046	3.42560075607333
mmu-miR-92a-3p	5.10956931342292	5.21990618741013	5.633271624467231	4.660046358198151	4.38511644460622	4.75130586193968	5.37822239320346	5.45592682880369	5.9891997687008	4.6894386233402	4.909809263511151	5.42400776329888	6.313573666217589	5.6617390661631	4.90381897626066	4.808164797024389
